"","CAND_ID","CAND_ELECTION_YR","CMTE_ID","LINKAGE_ID"
"3665","S2PA00364",2022,"C00769679",239796
"3666","S2PA00372",2022,"C00769448",239750
"3667","S2PA00398",2022,"C00769901",239839
"3668","S2PA00406",2022,"C00771170",240022
"3669","S2PA00422",2022,"C00772475",240165
"3670","S2PA00448",2022,"C00774844",240320
"3671","S2PA00455",2022,"C00775247",240341
"3672","S2PA00463",2022,"C00775510",240370
"3673","S2PA00471",2022,"C00775924",240404
"3674","S2PA00489",2022,"C00734731",240386
"3675","S2PA00497",2022,"C00775197",240579
"3676","S2PA00505",2022,"C00724914",240808
"3677","S2PA00513",2022,"C00779389",240809
"3678","S2PA00521",2022,"C00779975",240878
"3679","S2PA00539",2022,"C00782938",241280
"3680","S2PA00547",2022,"C00783506",241343
"3681","S2PA00554",2022,"C00783530",241344
"3682","S2PA00562",2022,"C00657411",241719
"3683","S2PA00570",2022,"C00786046",241729
"3684","S2PA00604",2022,"C00791129",242080
"3685","S2PA00612",2022,"C00791723",242152
"3686","S2PA00620",2022,"C00794552",242424
"3687","S2PA00638",2022,"C00772871",245105
"3688","S2PA00638",2022,"C00795930",242575
"3689","S2PA00653",2022,"C00800094",243078
"3690","S2PA00661",2022,"C00800623",243125
"3691","S2PA00687",2022,"C00801464",243213
"3692","S2PA00695",2022,"C00802108",243245
"3693","S2PA00703",2022,"C00799338",243556
"3694","S2PA00711",2022,"C00707414",244125
"3695","S2SC00095",2022,"C00767582",239909
"3696","S2SC00103",2022,"C00776500",240459
"3697","S2SC00111",2022,"C00768978",242028
"3698","S2SC00129",2022,"C00795807",242576
"3699","S2SC00145",2022,"C00798827",244002
"3700","S2SC00152",2022,"C00810739",244345
"3701","S2SC00186",2022,"C00817262",245106
"3702","S2SD00068",2022,"C00409581",234956
"3703","S2SD00092",2022,"C00781377",241067
"3704","S2SD00118",2022,"C00789628",241935
"3705","S2SD00126",2022,"C00792267",242191
"3706","S2SD00134",2022,"C00794073",242359
"3707","S2TX00551",2022,"C00782409",241209
"3708","S2UT00286",2022,"C00762088",238560
"3709","S2UT00294",2022,"C00763086",238570
"3710","S2UT00302",2022,"C00765941",239284
"3711","S2UT00328",2022,"C00782276",241188
"3712","S2UT00336",2022,"C00781021",241198
"3713","S2UT00344",2022,"C00783340",241329
"3714","S2UT00351",2022,"C00790667",242029
"3715","S2UT00369",2022,"C00790733",242058
"3716","S2UT00377",2022,"C00797779",242758
"3717","S2UT00385",2022,"C00730820",242940
"3718","S2UT00419",2022,"C00810697",244295
"3719","S2UT00468",2022,"C00824078",245713
"3720","S2VA00217",2022,"C00716043",238064
"3721","S2VT00177",2022,"C00786558",241714
"3722","S2VT00185",2022,"C00792176",242192
"3723","S2VT00227",2022,"C00794164",242373
"3724","S2VT00235",2022,"C00795252",242496
"3725","S2VT00243",2022,"C00795567",242522
"3726","S2VT00250",2022,"C00797621",242739
"3727","S2VT00268",2022,"C00800532",243126
"3728","S2VT00276",2022,"C00744516",243256
"3729","S2VT00292",2022,"C00809699",244178
"3730","S2VT00300",2022,"C00816207",244992
"3731","S2VT00334",2022,"C00811182",245422
"3732","S2WA00189",2022,"C00257642",234916
"3733","S2WA00338",2022,"C00750737",239015
"3734","S2WA00346",2022,"C00763771",238094
"3735","S2WA00361",2022,"C00770727",239977
"3736","S2WA00387",2022,"C00776765",240489
"3737","S2WA00387",2022,"C00772988",245564
"3738","S2WA00395",2022,"C00783472",241357
"3739","S2WA00411",2022,"C00781054",241857
"3740","S2WA00411",2022,"C00811075",244392
"3741","S2WA00429",2022,"C00788950",241891
"3742","S2WA00437",2022,"C00806497",243822
"3743","S2WA00445",2022,"C00806828",243856
"3744","S2WA00460",2022,"C00813261",244660
"3745","S2WA00486",2022,"C00814764",244860
"3746","S2WA00494",2022,"C00815860",244950
"3747","S2WI00326",2022,"C00766311",239314
"3748","S2WI00334",2022,"C00767756",239477
"3749","S2WI00342",2022,"C00769604",239777
"3750","S2WI00359",2022,"C00776740",240509
"3751","S2WI00383",2022,"C00780437",240931
"3752","S2WI00391",2022,"C00780643",240958
"3753","S2WI00409",2022,"C00782300",241189
"3754","S2WI00417",2022,"C00783365",241345
"3755","S2WI00425",2022,"C00776807",241346
"3756","S2WI00433",2022,"C00784777",241515
"3757","S2WI00441",2022,"C00784959",241553
"3758","S2WI00458",2022,"C00785063",241565
"3759","S2WI00466",2022,"C00786053",241699
"3760","S2WI00474",2022,"C00788984",241892
"3761","S2WI00482",2022,"C00790501",241998
"3762","S2WI00508",2022,"C00813600",244727
"3763","S2WI00516",2022,"C00808881",244066
"3764","S4AK00099",2022,"C00384529",234846
"3765","S4GA11285",2022,"C00547570",235428
"3766","S4GA11285",2022,"C00571620",235223
"3767","S4GA11285",2022,"C00578542",235472
"3768","S4GA11285",2022,"C00752741",238895
"3769","S4HI00136",2022,"C00568873",235331
"3770","S4HI00136",2022,"C00540732",235393
"3771","S4LA00065",2022,"C00608398",235746
"3772","S4NC00089",2022,"C00385526",234852
"3773","S4NH00096",2022,"C00747790",237182
"3774","S4OK00232",2022,"C00466482",235616
"3775","S4OR00156",2022,"C00582635",237461
"3776","S4PA00121",2022,"C00468231",235082
"3777","S4PA00121",2022,"C00461046",235102
"3778","S4PA00121",2022,"C00660779",235882
"3779","S4PA00196",2022,"C00467134",235112
"3780","S4SC00240",2022,"C00540302",235376
"3781","S4VT00017",2022,"C00566547",235425
"3782","S4VT00017",2022,"C00068353",234899
"3783","S6AL00013",2022,"C00193623",234928
"3784","S6AZ00282",2022,"C00731778",237754
"3785","S6CA00584",2022,"C00571919",235256
"3786","S6CA00634",2022,"C00698282",237164
"3787","S6CA00949",2022,"C00615476",235754
"3788","S6GA00119",2022,"C00384693",234847
"3789","S6ID00104",2022,"C00629048",237058
"3790","S6IL00292",2022,"C00582817",235246
"3791","S6IL00292",2022,"C00574889",235345
"3792","S6IN00191",2022,"C00459255",235695
"3793","S6MD03441",2022,"C00573758",235416
"3794","S6NH00091",2022,"C00588772",235676
"3795","S6NV00200",2022,"C00575548",235340
"3796","S6NV00200",2022,"C00635482",236866
"3797","S6OK04098",2022,"C00813840",244917
"3798","S6OR00110",2022,"C00567206",235576
"3799","S6OR00110",2022,"C00308676",234769
"3800","S6OR00110",2022,"C00436998",235025
"3801","S6PA00274",2022,"C00822445",245609
"3802","S6PA00274",2022,"C00765800",239285
"3803","S6WA00438",2022,"C00774166",242548
"3804","S8AL00381",2022,"C00464149",235064
"3805","S8CA00515",2022,"C00674085",236639
"3806","S8ID00027",2022,"C00330886",234893
"3807","S8MD00351",2022,"C00736413",245126
"3808","S8MO00269",2022,"C00810713",244322
"3809","S8NC00270",2022,"C00811208",244417
"3810","S8NY00082",2022,"C00346312",234881
"3811","S8OH00086",2022,"C00647065",236051
"3812","S8OH00144",2022,"C00688465",236256
"3813","S8PA00262",2022,"C00769471",245182
