"","Candidate","Gender","Race.1","Race.2","Race.3","Incumbent","Incumbent.Challenger","State","Primary.Date","Office","District","Primary.Votes","Primary..","Primary.Outcome","Runoff.Votes","Runoff..","Runoff.Outcome","EMILY.s.List","Justice.Dems","Indivisible","PCCC","Our.Revolution","Sunrise","Sanders","AOC","Party.Committee","Party","X2020.Election.Stance","Trump","Trump.Date","Club.for.Growth","Renew.America","E.PAC","VIEW.PAC","Maggie.s.List","Winning.for.Women","General.Election.Candidate","Gender.Num","White","White.Num","Black","Black.Num","Asian","Asian.Num","Latino","Latino.Num","Middle_Eastern","Middle_Eastern.Num","Native_American","Native_American.Num","Incumbent.Num","index"
"539","Virginia Foxx","Female","White",NA,"","Yes","No","North Carolina","5/17/22","Representative","5","61,680","77%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","6/3/21","N/A","N/A","N/A","Yes","Yes","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"539"
"540","Christian Castelli","Male","White",NA,"","No","No","North Carolina","5/17/22","Representative","6","15,450","36%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"540"
"541","David Rouzer","Male","White",NA,"","Yes","No","North Carolina","5/17/22","Representative","7","39,203","79%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/14/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"541"
"542","Dan Bishop","Male","White",NA,"","Yes","No","North Carolina","5/17/22","Representative","8","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/14/22","Yes","No","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"542"
"543","Richard Hudson","Male","White",NA,"","Yes","No","North Carolina","5/17/22","Representative","9","38,117","79%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/14/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"543"
"544","Patrick McHenry","Male","White",NA,"","Yes","No","North Carolina","5/17/22","Representative","10","49,973","68%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","Yes","5/14/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"544"
"545","Chuck Edwards","Male","White",NA,"","No","Yes","North Carolina","5/17/22","Representative","11","29,496","33%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Avoided answering","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"545"
"546","Tyler Lee","Male","White",NA,"","No","No","North Carolina","5/17/22","Representative","12","10,388","43%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"546"
"547","Bo Hines","Male","White",NA,"","No","No","North Carolina","5/17/22","Representative","13","17,602","32%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","3/14/22","Yes","N/A","N/A","No","N/A","No",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"547"
"548","Pat Harrigan","Male","White",NA,"","No","No","North Carolina","5/17/22","Representative","14","27,638","76%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"548"
"549","Mehmet Oz","Male","Middle Eastern (Turkish)",NA,"","No","No","Pennsylvania","5/17/22","Senator","N/A","420,168","31%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","Yes","4/9/22","No","N/A","N/A","N/A","N/A","N/A",TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,0,"549"
"550","Brian Fitzpatrick","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","1","60,502","66%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"550"
"551","Aaron Bashir","Male","Asian (Pakistani)",NA,"","No","No","Pennsylvania","5/17/22","Representative","2","11,796","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,0,"551"
"552","Christian Nascimento","Male","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","4","47,192","69%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"552"
"553","David Galluch","Male","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","5","55,770","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"553"
"554","Guy Ciarrocchi","Male","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","6","23,369","33%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"554"
"555","Lisa Scheller","Female","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","7","34,504","51%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","GOP","No comment","N/A","N/A","N/A","N/A","Yes","Yes","Yes","Yes",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"555"
"556","Jim Bognet","Male","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","8","47,097","69%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","GOP","Fully denied","Yes","5/3/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"556"
"557","Dan Meuser","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","9","102,180","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"557"
"558","Scott Perry","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","10","84,646","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/10/22","N/A","No","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"558"
"559","Lloyd K. Smucker","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","11","96,886","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/10/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"559"
"560","Mike Doyle","Male","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","12","39,531","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"560"
"561","John Joyce","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","13","114,160","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","3/18/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"561"
"562","Guy Reschenthaler","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","14","81,243","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/10/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"562"
"563","Glenn ""GT"" Thompson","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","15","99,270","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"563"
"564","Mike Kelly","Male","White",NA,"","Yes","No","Pennsylvania","5/17/22","Representative","16","87,028","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/10/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"564"
"565","Jeremy Shaffer","Male","White",NA,"","No","No","Pennsylvania","5/17/22","Representative","17","40,965","59%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"565"
"566","Bob Good","Male","White",NA,"","Yes","No","Virginia","5/21/22","Representative","5","N/A","N/A","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","2/26/22","N/A","No","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"566"
"567","Karina Lipsman","Female","White",NA,"","No","No","Virginia","5/21/22","Representative","8","N/A","N/A","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"567"
"568","Hung Cao","Male","Asian (Vietnamese)",NA,"","No","No","Virginia","5/21/22","Representative","10","6,363","42%","Made runoff","7,729","52%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","N/A","N/A","N/A","N/A","No","No","N/A","N/A",TRUE,1,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,0,"568"
"569","Katie Britt","Female","White",NA,"","No","No","Alabama","5/24/22","Senator","N/A","289,425","45%","Made runoff","253251","63%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes (runoff only)","6/10/22","No","N/A","N/A","Yes","Yes","Yes",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"569"
"570","Jerry Carl","Male","White",NA,"","Yes","No","Alabama","5/24/22","Representative","1","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"570"
"571","Barry Moore","Male","White",NA,"","Yes","No","Alabama","5/24/22","Representative","2","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/21/22","Yes","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"571"
"572","Mike Rogers","Male","White",NA,"","Yes","No","Alabama","5/24/22","Representative","3","70,843","82%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"572"
"573","Robert Aderholt","Male","White",NA,"","Yes","No","Alabama","5/24/22","Representative","4","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"573"
"574","Dale Strong","Male","White",NA,"","No","No","Alabama","5/24/22","Representative","5","45,319","45%","Made runoff","48138","63%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"574"
"575","Gary Palmer","Male","White",NA,"","Yes","No","Alabama","5/24/22","Representative","6","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","1/18/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"575"
"576","Beatrice Nichols","Female","White",NA,"","No","No","Alabama","5/24/22","Representative","7","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"576"
"577","John Boozman","Male","White",NA,"","Yes","No","Arkansas","5/24/22","Senator","N/A","201,677","58%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","GOP","Fully accepted","Yes","3/8/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"577"
"578","Rick Crawford","Male","White",NA,"","Yes","No","Arkansas","5/24/22","Representative","1","64,102","75%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","10/7/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"578"
"579","French Hill","Male","White",NA,"","Yes","No","Arkansas","5/24/22","Representative","2","49,488","59%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"579"
"580","Steve Womack","Male","White",NA,"","Yes","No","Arkansas","5/24/22","Representative","3","60,814","79%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"580"
"581","Bruce Westerman","Male","White",NA,"","Yes","No","Arkansas","5/24/22","Representative","4","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"581"
"582","Herschel Junior Walker","Male","Black",NA,"","No","No","Georgia","5/24/22","Senator","N/A","803,560","68%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","Yes","9/2/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"582"
"583","Earl L. ""Buddy"" Carter","Male","White",NA,"","Yes","No","Georgia","5/24/22","Representative","1","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"583"
"584","Chris West","Male","White",NA,"","No","No","Georgia","5/24/22","Representative","2","18,658","30%","Made runoff","14622","51%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","N/A","N/A","N/A","N/A","N/A","N/A","No","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"584"
"585","Drew Ferguson","Male","White",NA,"","Yes","No","Georgia","5/24/22","Representative","3","96,314","83%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"585"
"586","Jonathan Chavez","Male","White",NA,"","No","No","Georgia","5/24/22","Representative","4","21,924","78%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"586"
"587","Christian Zimm","Male","White",NA,"","No","No","Georgia","5/24/22","Representative","5","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"587"
"588","Rich McCormick","Male","White",NA,"","No","No","Georgia","5/24/22","Representative","6","48,967","43%","Made runoff","27455","67%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","No","N/A","Yes","N/A","N/A","N/A","No","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"588"
"589","Mark Gonsalves","Male","White",NA,"","No","No","Georgia","5/24/22","Representative","7","12,477","27%","Made runoff","8591","70%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"589"
"590","Austin Scott","Male","White",NA,"","Yes","No","Georgia","5/24/22","Representative","8","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"590"
"591","Andrew Clyde","Male","White",NA,"","Yes","No","Georgia","5/24/22","Representative","9","90,535","76%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","12/20/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"591"
"592","Mike Collins","Male","White",NA,"","No","No","Georgia","5/24/22","Representative","10","28,741","26%","Made runoff","30536","74%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","No","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"592"
"593","Barry Loudermilk","Male","White",NA,"","Yes","No","Georgia","5/24/22","Representative","11","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"593"
"594","Rick W. Allen","Male","White",NA,"","Yes","No","Georgia","5/24/22","Representative","12","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","5/21/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"594"
"595","Caesar Gonzales","Male","Latino",NA,"","No","No","Georgia","5/24/22","Representative","13","12,659","57%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,0,"595"
"596","Marjorie Taylor Greene","Female","White",NA,"","Yes","No","Georgia","5/24/22","Representative","14","72,215","70%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","4/6/22","N/A","No","N/A","No","N/A","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"596"
"597","Michelle Garcia Holmes","Female","White",NA,"","No","No","New Mexico","6/7/22","Representative","1","25,822","59%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Raised questions","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"597"
"598","Yvette Herrell","Female","White","Native American (Cherokee)","","Yes","No","New Mexico","6/7/22","Representative","2","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","Yes","Yes","N/A",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,1,"598"
"599","Alexis Martinez Johnson","Female","Latino",NA,"","No","No","New Mexico","6/7/22","Representative","3","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,0,"599"
"600","Trent Kelly","Male","White",NA,"","Yes","No","Mississippi","6/7/22","Representative","1","27,447","90%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","6/5/22","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"600"
"601","Brian Flowers","Male","White",NA,"","No","No","Mississippi","6/7/22","Representative","2","6,087","43%","Made runoff","6224","58%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"601"
"602","Michael Guest","Male","White",NA,"","Yes","No","Mississippi","6/7/22","Representative","3","23,675","47%","Made runoff","47007","67%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"602"
"603","Mike Ezell","Male","White",NA,"","No","Yes","Mississippi","6/7/22","Representative","4","13,020","25%","Made runoff","31225","54%","Won",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","No comment","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"603"
"604","Ryan K. Zinke","Male","White",NA,"","No","No","Montana","6/7/22","Representative","1","35,601","42%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","GOP","Raised questions","Yes","7/8/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,0,"604"
"605","Matt Rosendale","Male","White",NA,"","Yes","No","Montana","6/7/22","Representative","2","73,453","76%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully denied","Yes","11/15/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"605"
"606","Chuck Grassley","Male","White",NA,"","Yes","No","Iowa","6/7/22","Senator","N/A","143,634","72%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","GOP","Fully accepted","Yes","10/9/21","N/A","N/A","N/A","N/A","N/A","N/A",TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"606"
"607","Mariannette Miller-Meeks","Female","White",NA,"","Yes","No","Iowa","6/7/22","Representative","1","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Accepted with reservations","N/A","N/A","N/A","N/A","N/A","Yes","Yes","Yes",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"607"
"608","Ashley Hinson","Female","White",NA,"","Yes","No","Iowa","6/7/22","Representative","2","1","100%","Won","N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A","GOP","Fully accepted","Yes","6/5/22","N/A","N/A","N/A","Yes","Yes","Yes",TRUE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,1,"608"
